locus_tag	ftype	length_bp	gene	EC_number	COG	product
GMPPAGHP_04145	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GMPPAGHP_04146	CDS	1767	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
GMPPAGHP_04147	CDS	366	ftsL		COG3116	Cell division protein FtsL
GMPPAGHP_04148	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GMPPAGHP_04149	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
GMPPAGHP_04150	CDS	1005	cra		COG1609	Catabolite repressor/activator
GMPPAGHP_04151	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
GMPPAGHP_04152	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
GMPPAGHP_04153	CDS	945	leuO_2			HTH-type transcriptional regulator LeuO
GMPPAGHP_04154	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
GMPPAGHP_04155	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GMPPAGHP_04156	CDS	1401	leuC1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit 1
GMPPAGHP_04157	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
GMPPAGHP_04158	CDS	123	sgrT			Putative inhibitor of glucose uptake transporter SgrT
GMPPAGHP_04159	CDS	1659	sgrR_4		COG4533	HTH-type transcriptional regulator SgrR
GMPPAGHP_04160	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
GMPPAGHP_04161	CDS	1611				hypothetical protein
GMPPAGHP_04162	CDS	708	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
GMPPAGHP_04163	CDS	768	yabI		COG0586	Inner membrane protein YabI
GMPPAGHP_04164	CDS	846	araC_2			Arabinose operon regulatory protein
GMPPAGHP_04165	CDS	1710	araB	2.7.1.16	COG1069	Ribulokinase
GMPPAGHP_04166	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
GMPPAGHP_04167	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
GMPPAGHP_04168	CDS	420				hypothetical protein
GMPPAGHP_04169	CDS	621				hypothetical protein
GMPPAGHP_04170	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
GMPPAGHP_04171	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
GMPPAGHP_04172	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
GMPPAGHP_04173	CDS	813	djlA		COG1076	Co-chaperone protein DjlA
GMPPAGHP_04174	CDS	2361	lptD		COG1452	LPS-assembly protein LptD
GMPPAGHP_04175	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
GMPPAGHP_04176	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
GMPPAGHP_04177	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
GMPPAGHP_04178	CDS	378	apaG		COG2967	Protein ApaG
GMPPAGHP_04179	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
GMPPAGHP_04180	CDS	480				IS1595 family transposase ISSsu9
GMPPAGHP_04181	CDS	1863	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GMPPAGHP_04182	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
GMPPAGHP_04183	CDS	1890				hypothetical protein
GMPPAGHP_04184	CDS	291				hypothetical protein
GMPPAGHP_04185	CDS	417				hypothetical protein
GMPPAGHP_04186	CDS	231	ygdR_5			putative lipoprotein YgdR
GMPPAGHP_04187	CDS	1341	ygcS			Inner membrane metabolite transport protein YgcS
GMPPAGHP_04188	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
GMPPAGHP_04189	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
GMPPAGHP_04190	CDS	942	fixB_2		COG2025	Protein FixB
GMPPAGHP_04191	CDS	771	fixA_2		COG2086	Protein FixA
GMPPAGHP_04192	CDS	1518	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
GMPPAGHP_04193	CDS	1143	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
GMPPAGHP_04194	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
GMPPAGHP_04195	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
GMPPAGHP_04196	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
GMPPAGHP_04197	CDS	597	caiE			Carnitine operon protein CaiE
GMPPAGHP_04198	CDS	396				hypothetical protein
GMPPAGHP_04199	CDS	3228	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
GMPPAGHP_04200	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
GMPPAGHP_04201	CDS	276				hypothetical protein
GMPPAGHP_04202	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
GMPPAGHP_04203	CDS	909	citG_3	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
GMPPAGHP_04204	CDS	552	citX_2	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
GMPPAGHP_04205	CDS	1521	citF_2	4.1.3.6	COG3051	Citrate lyase alpha chain
GMPPAGHP_04206	CDS	870	citE_2	4.1.3.6	COG2301	Citrate lyase subunit beta
GMPPAGHP_04207	CDS	294	citD_2		COG3052	Citrate lyase acyl carrier protein
GMPPAGHP_04208	CDS	969	citC_2	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
GMPPAGHP_04209	CDS	1341	citS		COG3493	Citrate-sodium symporter
GMPPAGHP_04210	CDS	240	oadG_3	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
GMPPAGHP_04211	CDS	273				hypothetical protein
GMPPAGHP_04212	CDS	336				hypothetical protein
GMPPAGHP_04213	CDS	453				hypothetical protein
GMPPAGHP_04214	CDS	474				hypothetical protein
GMPPAGHP_04215	CDS	402	pliG			Inhibitor of g-type lysozyme
GMPPAGHP_04216	CDS	546	nohA		COG4220	Prophage DNA-packing protein NohA
GMPPAGHP_04217	CDS	1932				hypothetical protein
GMPPAGHP_04218	CDS	204				hypothetical protein
GMPPAGHP_04219	CDS	1806				hypothetical protein
GMPPAGHP_04220	CDS	1497				hypothetical protein
GMPPAGHP_04221	CDS	348				hypothetical protein
GMPPAGHP_04222	CDS	1029				hypothetical protein
GMPPAGHP_04223	CDS	360				hypothetical protein
GMPPAGHP_04224	CDS	384				hypothetical protein
GMPPAGHP_04225	CDS	579				hypothetical protein
GMPPAGHP_04226	CDS	1131				IS200/IS605 family transposase ISEc42
GMPPAGHP_04227	CDS	402				hypothetical protein
GMPPAGHP_04228	CDS	744				hypothetical protein
GMPPAGHP_04229	CDS	396				hypothetical protein
GMPPAGHP_04230	CDS	315				hypothetical protein
GMPPAGHP_04231	CDS	795				hypothetical protein
GMPPAGHP_04232	CDS	3315				hypothetical protein
GMPPAGHP_04233	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
GMPPAGHP_04234	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
GMPPAGHP_04235	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
GMPPAGHP_04236	CDS	291				hypothetical protein
GMPPAGHP_04237	CDS	315				hypothetical protein
GMPPAGHP_04238	CDS	192	yfgG			Protein YfgG
GMPPAGHP_04239	CDS	2214	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
GMPPAGHP_04240	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
GMPPAGHP_04241	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
GMPPAGHP_04242	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
GMPPAGHP_04243	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
GMPPAGHP_04244	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
GMPPAGHP_04245	CDS	1290	uraA		COG2233	Uracil permease
GMPPAGHP_04246	CDS	726	hda		COG0593	DnaA regulatory inactivator Hda
GMPPAGHP_04247	CDS	360	yfgD		COG1393	putative protein YfgD
GMPPAGHP_04248	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
GMPPAGHP_04249	CDS	1068				hypothetical protein
GMPPAGHP_04250	CDS	243				hypothetical protein
GMPPAGHP_04251	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
GMPPAGHP_04252	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
GMPPAGHP_04253	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GMPPAGHP_04254	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
GMPPAGHP_04255	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GMPPAGHP_04256	CDS	864			COG2321	putative protein
GMPPAGHP_04257	CDS	2019	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
GMPPAGHP_04258	CDS	201				hypothetical protein
GMPPAGHP_04259	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
GMPPAGHP_04260	CDS	357	yffB		COG1393	Protein YffB
GMPPAGHP_04261	CDS	3114	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
GMPPAGHP_04262	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
GMPPAGHP_04263	CDS	1962		1.18.1.2		Ferredoxin--NADP reductase
GMPPAGHP_04264	CDS	1299	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
GMPPAGHP_04265	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
GMPPAGHP_04266	CDS	1044				hypothetical protein
GMPPAGHP_04267	CDS	231				hypothetical protein
GMPPAGHP_04268	CDS	2001	tktB	2.2.1.1	COG0021	Transketolase 2
GMPPAGHP_04269	CDS	951	tal	2.2.1.2		Transaldolase
GMPPAGHP_04270	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
GMPPAGHP_04271	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
GMPPAGHP_04272	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
GMPPAGHP_04273	CDS	222	cspD		COG1278	Cold shock-like protein CspD
GMPPAGHP_04274	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
GMPPAGHP_04275	CDS	1119	macA		COG0845	Macrolide export protein MacA
GMPPAGHP_04276	CDS	951				hypothetical protein
GMPPAGHP_04277	CDS	1659				hypothetical protein
GMPPAGHP_04278	CDS	900	lysO		COG2431	Lysine exporter LysO
GMPPAGHP_04279	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
GMPPAGHP_04280	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
GMPPAGHP_04281	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
GMPPAGHP_04282	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
GMPPAGHP_04283	CDS	1434				hypothetical protein
GMPPAGHP_04284	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
GMPPAGHP_04285	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
GMPPAGHP_04286	CDS	324				hypothetical protein
GMPPAGHP_04287	CDS	516	ybjP			putative lipoprotein YbjP
GMPPAGHP_04288	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
GMPPAGHP_04289	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
GMPPAGHP_04290	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
GMPPAGHP_04291	CDS	669	artM_2		COG4160	Arginine ABC transporter permease protein ArtM
GMPPAGHP_04292	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
GMPPAGHP_04293	CDS	1488				hypothetical protein
GMPPAGHP_04294	CDS	321				hypothetical protein
GMPPAGHP_04295	CDS	1344	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
GMPPAGHP_04296	CDS	1131	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
GMPPAGHP_04297	CDS	402	ybjO			Inner membrane protein YbjO
GMPPAGHP_04298	CDS	846	ydcV_2			Inner membrane ABC transporter permease protein YdcV
GMPPAGHP_04299	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
GMPPAGHP_04300	CDS	1134	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
GMPPAGHP_04301	CDS	1116	potF		COG0687	Putrescine-binding periplasmic protein
GMPPAGHP_04302	CDS	477	ybjN			putative protein YbjN
GMPPAGHP_04303	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
GMPPAGHP_04304	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
GMPPAGHP_04305	CDS	291				hypothetical protein
GMPPAGHP_04306	CDS	264	grxA		COG0695	Glutaredoxin 1
GMPPAGHP_04307	CDS	378	ybjM			Inner membrane protein YbjM
GMPPAGHP_04308	CDS	1686	aspT_2			Aspartate/alanine antiporter
GMPPAGHP_04309	CDS	621	rcdA		COG3226	HTH-type transcriptional regulator RcdA
GMPPAGHP_04310	CDS	1212	ybjJ			Inner membrane protein YbjJ
GMPPAGHP_04311	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
GMPPAGHP_04312	CDS	1233	mdfA			Multidrug transporter MdfA
GMPPAGHP_04313	CDS	675	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
GMPPAGHP_04314	CDS	759	deoR_2		COG1349	Deoxyribose operon repressor
GMPPAGHP_04315	CDS	936	dacC_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
GMPPAGHP_04316	CDS	240	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
GMPPAGHP_04317	CDS	627	gstB	2.5.1.18	COG0625	Glutathione S-transferase GstB
GMPPAGHP_04318	CDS	681				hypothetical protein
GMPPAGHP_04319	CDS	426				hypothetical protein
GMPPAGHP_04320	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
GMPPAGHP_04321	CDS	1686		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
GMPPAGHP_04322	CDS	192				hypothetical protein
GMPPAGHP_04323	CDS	1164	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GMPPAGHP_04324	CDS	198				hypothetical protein
GMPPAGHP_04325	CDS	948	etfA		COG2025	Electron transfer flavoprotein subunit alpha
GMPPAGHP_04326	CDS	750	etfB			Electron transfer flavoprotein subunit beta
GMPPAGHP_04327	CDS	516				hypothetical protein
GMPPAGHP_04328	CDS	384				hypothetical protein
GMPPAGHP_04329	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
GMPPAGHP_04330	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
GMPPAGHP_04331	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
GMPPAGHP_04332	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
GMPPAGHP_04333	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
GMPPAGHP_04334	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
GMPPAGHP_04335	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
GMPPAGHP_04336	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
GMPPAGHP_04337	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
GMPPAGHP_04338	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
GMPPAGHP_04339	CDS	810	ybiV_1	3.1.3.23	COG0561	Sugar phosphatase YbiV
GMPPAGHP_04340	CDS	1266	ybiU			putative protein YbiU
GMPPAGHP_04341	CDS	531	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
GMPPAGHP_04342	CDS	897				hypothetical protein
GMPPAGHP_04343	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
GMPPAGHP_04344	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
GMPPAGHP_04345	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
GMPPAGHP_04346	CDS	474	mntR		COG1321	Transcriptional regulator MntR
GMPPAGHP_04347	CDS	129	mntS			Small protein MntS
GMPPAGHP_04348	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
GMPPAGHP_04349	CDS	516	ompX_2		COG3637	Outer membrane protein X
GMPPAGHP_04350	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
GMPPAGHP_04351	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
GMPPAGHP_04352	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
GMPPAGHP_04353	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
GMPPAGHP_04354	CDS	723	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
GMPPAGHP_04355	CDS	2223	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
GMPPAGHP_04356	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
GMPPAGHP_04357	CDS	267	ybiI		COG1734	putative protein YbiI
GMPPAGHP_04358	CDS	261	mcbA			putative protein McbA
GMPPAGHP_04359	CDS	975	ybiB		COG0547	putative protein YbiB
GMPPAGHP_04360	CDS	2145	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
GMPPAGHP_04361	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
GMPPAGHP_04362	CDS	675	cecR		COG1309	HTH-type transcriptional dual regulator CecR
GMPPAGHP_04363	CDS	996				hypothetical protein
GMPPAGHP_04364	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
GMPPAGHP_04365	CDS	1131	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
GMPPAGHP_04366	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
GMPPAGHP_04367	CDS	411	ybhQ			Inner membrane protein YbhQ
GMPPAGHP_04368	CDS	759				hypothetical protein
GMPPAGHP_04369	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
GMPPAGHP_04370	CDS	963	ybhN		COG0392	Inner membrane protein YbhN
GMPPAGHP_04371	CDS	561				hypothetical protein
GMPPAGHP_04372	CDS	603				hypothetical protein
GMPPAGHP_04373	CDS	522	ybhL_1		COG0670	Inner membrane protein YbhL
GMPPAGHP_04374	CDS	186				hypothetical protein
GMPPAGHP_04375	CDS	705	ybhL_2		COG0670	Inner membrane protein YbhL
GMPPAGHP_04376	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
GMPPAGHP_04377	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
GMPPAGHP_04378	CDS	444	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
GMPPAGHP_04379	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
GMPPAGHP_04380	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
GMPPAGHP_04381	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
GMPPAGHP_04382	CDS	2298	slrP	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SlrP
GMPPAGHP_04383	CDS	2022	uvrB		COG0556	UvrABC system protein B
GMPPAGHP_04384	CDS	687	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GMPPAGHP_04385	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
GMPPAGHP_04386	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
GMPPAGHP_04387	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
GMPPAGHP_04388	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
GMPPAGHP_04389	CDS	477				hypothetical protein
GMPPAGHP_04390	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
GMPPAGHP_04391	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
GMPPAGHP_04392	CDS	726	nagR_2		COG2188	HTH-type transcriptional repressor NagR
GMPPAGHP_04393	CDS	942	hutG	3.5.3.8	COG0010	Formimidoylglutamase
GMPPAGHP_04394	CDS	1170	hutI	3.5.2.7	COG1228	Imidazolonepropionase
GMPPAGHP_04395	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
GMPPAGHP_04396	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
GMPPAGHP_04397	CDS	819	ybhA_2	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
GMPPAGHP_04398	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GMPPAGHP_04399	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
GMPPAGHP_04400	CDS	774	modA		COG0725	Molybdate-binding protein ModA
GMPPAGHP_04401	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
GMPPAGHP_04402	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
GMPPAGHP_04403	CDS	1476	modF		COG1119	ABC transporter ATP-binding protein ModF
GMPPAGHP_04404	CDS	909				hypothetical protein
GMPPAGHP_04405	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GMPPAGHP_04406	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
GMPPAGHP_04407	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
GMPPAGHP_04408	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
GMPPAGHP_04409	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
GMPPAGHP_04410	CDS	777	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
GMPPAGHP_04411	CDS	1080	hmuU		COG0609	Hemin transport system permease protein HmuU
GMPPAGHP_04412	CDS	699	citG_4	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
GMPPAGHP_04413	CDS	1299	oadB_2	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
GMPPAGHP_04414	CDS	801	oadA_2	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
GMPPAGHP_04415	CDS	522				hypothetical protein
GMPPAGHP_04416	CDS	366				hypothetical protein
GMPPAGHP_04417	CDS	1332				hypothetical protein
GMPPAGHP_04418	CDS	330				hypothetical protein
GMPPAGHP_04419	CDS	519				hypothetical protein
GMPPAGHP_04420	CDS	1242				hypothetical protein
GMPPAGHP_04421	CDS	528				hypothetical protein
GMPPAGHP_04422	CDS	444				hypothetical protein
GMPPAGHP_04423	CDS	1830				hypothetical protein
GMPPAGHP_04424	CDS	672				hypothetical protein
GMPPAGHP_04425	tRNA	77				tRNA-Pro(ggg)
GMPPAGHP_04426	CDS	1761	yejM		COG3083	Inner membrane protein YejM
GMPPAGHP_04427	CDS	228				hypothetical protein
GMPPAGHP_04428	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
GMPPAGHP_04429	CDS	621				hypothetical protein
GMPPAGHP_04430	CDS	285	rplY		COG1825	50S ribosomal protein L25
GMPPAGHP_04431	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
GMPPAGHP_04432	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
GMPPAGHP_04433	CDS	1191	bcr			Bicyclomycin resistance protein
GMPPAGHP_04434	CDS	345	yejG			putative protein YejG
GMPPAGHP_04435	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
GMPPAGHP_04436	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
GMPPAGHP_04437	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
GMPPAGHP_04438	CDS	1806				hypothetical protein
GMPPAGHP_04439	CDS	1557	pdeN_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
GMPPAGHP_04440	CDS	573	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
GMPPAGHP_04441	CDS	720	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
GMPPAGHP_04442	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
GMPPAGHP_04443	CDS	573	yeiP		COG0231	Elongation factor P-like protein
GMPPAGHP_04444	CDS	255				hypothetical protein
GMPPAGHP_04445	CDS	666				hypothetical protein
GMPPAGHP_04446	CDS	1182	setB			Sugar efflux transporter B
GMPPAGHP_04447	CDS	108				hypothetical protein
GMPPAGHP_04448	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
GMPPAGHP_04449	CDS	939	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
GMPPAGHP_04450	CDS	1689	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
GMPPAGHP_04451	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
GMPPAGHP_04452	CDS	1050				hypothetical protein
GMPPAGHP_04453	CDS	864	cmpR		COG0583	HTH-type transcriptional activator CmpR
GMPPAGHP_04454	CDS	1470	lysP		COG0833	Lysine-specific permease
GMPPAGHP_04455	CDS	1992	cirA		COG4771	Colicin I receptor
GMPPAGHP_04456	CDS	1323	uhpC_2		COG2271	Membrane sensor protein UhpC
GMPPAGHP_04457	CDS	888		3.1.3.3	COG0560	Phosphoserine phosphatase
GMPPAGHP_04458	CDS	1368	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase 1
GMPPAGHP_04459	CDS	390				hypothetical protein
GMPPAGHP_04460	CDS	858	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
GMPPAGHP_04461	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GMPPAGHP_04462	CDS	1161				hypothetical protein
GMPPAGHP_04463	CDS	1023	galS_2		COG1609	HTH-type transcriptional regulator GalS
GMPPAGHP_04464	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
GMPPAGHP_04465	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
